class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,label,split
Row,0,0.2875816993464052,69,1.5555555555555556,1.1111111111111112,0,2,2,Clean,train
Dataset,1,0.7752081406105458,749,12.51063829787234,2.978723404255319,0,2,10,God Class,train
Databook,0,0.5833333333333334,72,5.666666666666667,1.7777777777777777,0,1,3,Clean,train
TablibException,0,0.0,1,0.0,0.0,0,0,0,Clean,train
InvalidDatasetType,0,0.0,1,0.0,0.0,1,0,0,Clean,train
InvalidDimensions,0,0.0,1,0.0,0.0,1,0,0,Clean,train
InvalidDatasetIndex,0,0.0,1,0.0,0.0,1,0,0,Clean,train
HeadersNeeded,0,0.0,1,0.0,0.0,1,0,0,Clean,test
UnsupportedFormat,0,0.0,1,0.0,0.0,1,0,0,Clean,train
CLIFormat,0,0.0,11,5.0,2.0,0,0,0,Clean,train
CSVFormat,0,0.5,53,9.25,3.5,0,0,0,Feature Envy,train
DBFFormat,0,1.0,55,14.0,3.0,0,0,0,Feature Envy,train
DataFrameFormat,0,1.0,31,6.666666666666667,2.3333333333333335,0,0,0,Clean,train
HTMLFormat,1,1.0,59,15.333333333333334,4.333333333333333,0,0,1,Feature Envy,train
TablibHTMLParser,0,0.0,47,10.0,4.75,0,1,0,Clean,train
JIRAFormat,0,1.0,33,5.0,1.75,0,0,0,Clean,train
JSONFormat,0,1.0,43,5.2,1.4,0,0,0,Feature Envy,test
LATEXFormat,0,1.0,124,12.0,2.3333333333333335,0,0,0,Clean,train
ODSFormat,0,1.0,189,20.375,6.375,0,0,0,Feature Envy,train
ReSTFormat,0,1.0,237,26.125,4.5,0,0,0,Feature Envy,train
SQLFormat,0,1.0,62,11.75,5.25,0,0,0,Feature Envy,test
TSVFormat,0,0.0,4,0.0,0.0,0,0,0,Clean,train
XLSFormat,0,1.0,154,16.0,4.0,0,0,0,Feature Envy,train
XLSXFormat,0,1.0,187,20.125,5.125,0,0,0,Feature Envy,train
YAMLFormat,0,1.0,54,7.4,1.6,0,0,0,Clean,test
FormatDescriptorBase,0,0.0,12,4.5,2.0,0,2,0,Clean,train
ImportExportBookDescriptor,0,0.0,7,2.0,1.0,1,1,1,Clean,train
ImportExportSetDescriptor,0,0.0,7,2.0,1.0,1,1,1,Clean,test
Registry,2,0.5,63,13.5,4.25,0,0,2,Feature Envy,train
Dbf,0,0.6410256410256411,182,8.384615384615385,1.6153846153846154,0,0,0,Clean,train
_FieldDefinition,0,0.6666666666666666,54,6.666666666666667,1.6666666666666667,0,1,0,Clean,test
dbf_new,0,0.0,56,10.333333333333334,1.3333333333333333,0,0,1,Clean,train
DbfFieldDef,0,0.8974358974358975,153,7.3076923076923075,1.5384615384615385,0,0,8,God Class,train
DbfCharacterFieldDef,0,1.0,16,4.0,1.0,1,1,0,Clean,train
DbfNumericFieldDef,0,1.0,41,14.5,3.0,1,1,0,Clean,train
DbfFloatFieldDef,0,0.0,3,0.0,0.0,2,0,0,Clean,train
DbfIntegerFieldDef,0,1.0,13,2.0,1.0,1,1,0,Clean,train
DbfCurrencyFieldDef,0,1.0,13,2.0,1.0,1,1,0,Clean,train
DbfLogicalFieldDef,0,1.0,30,10.5,3.5,1,1,0,Clean,train
DbfMemoFieldDef,0,1.0,23,5.0,1.0,1,1,0,Clean,train
DbfDateFieldDef,0,1.0,28,9.0,2.0,1,1,0,Clean,train
DbfDateTimeFieldDef,0,0.0,36,10.5,2.0,1,1,0,Clean,test
DbfHeader,0,0.5272727272727272,238,15.090909090909092,2.0,0,0,0,Clean,train
DbfRecord,0,0.5274725274725275,237,11.357142857142858,1.8571428571428572,0,0,0,Clean,train
classproperty,0,0.0,4,1.0,1.0,0,0,0,Clean,train
_InvalidValue,0,1.0,34,1.0,1.0,0,0,0,Clean,train
Comparison,0,0.9166666666666666,58,4.0,1.2222222222222223,0,0,0,Clean,train
TqdmUpTo,0,0.0,20,11.0,2.0,0,0,0,Clean,train
tqdm_asyncio,0,0.9333333333333333,72,9.333333333333334,2.8333333333333335,0,0,0,Clean,train
TqdmCallback,0,0.7,33,4.6,1.4,0,0,0,Clean,train
tqdm_gui,0,0.5,145,34.0,5.25,0,0,0,Clean,test
TqdmCallback,0,0.7222222222222222,106,9.333333333333334,3.2222222222222223,0,0,0,Clean,train
TqdmHBox,0,1.0,18,4.0,2.0,0,1,0,Clean,train
tqdm_notebook,1,0.7111111111111111,215,20.444444444444443,5.888888888888889,0,0,1,Long Method,train
FractionColumn,0,0.0,25,10.5,3.5,0,2,2,Clean,train
RateColumn,0,0.0,23,9.5,2.5,0,2,2,Clean,train
tqdm_rich,2,0.4,69,11.6,2.2,0,2,4,Clean,train
TqdmTypeError,0,0.0,1,0.0,0.0,0,0,0,Clean,test
TqdmKeyError,0,0.0,1,0.0,0.0,0,1,0,Clean,train
TqdmWarning,0,0.0,9,4.0,2.0,0,0,4,Clean,train
TqdmExperimentalWarning,0,0.0,1,0.0,0.0,1,0,0,Clean,train
TqdmDeprecationWarning,0,0.0,1,0.0,0.0,1,1,0,Clean,test
TqdmMonitorWarning,0,0.0,1,0.0,0.0,1,0,0,Clean,train
TqdmDefaultWriteLock,0,0.8571428571428571,52,3.4285714285714284,1.8571428571428572,0,2,0,Clean,train
Bar,0,0.6666666666666666,79,16.0,5.0,0,2,0,Data Class,test
EMA,0,0.0,28,7.0,2.0,0,2,0,Clean,train
tqdm,5,0.865047233468286,1286,27.307692307692307,6.794871794871795,0,1,7,God Class,train
tqdm_tk,0,0.7777777777777778,164,15.11111111111111,3.6666666666666665,0,0,0,Long Method,train
FormatReplace,0,0.0,12,2.0,1.0,0,3,0,Clean,train
Comparable,0,0.9333333333333333,18,1.0,1.1666666666666667,0,0,0,Clean,train
ObjectWrapper,0,0.9,22,2.6,1.2,0,3,0,Clean,test
SimpleTextIOWrapper,0,0.6666666666666666,17,2.3333333333333335,1.0,1,2,6,Clean,test
DisableOnWriteError,0,1.0,40,10.333333333333334,3.6666666666666665,1,2,5,Clean,train
CallbackIOWrapper,0,0.0,23,22.0,3.0,1,2,5,Clean,train
TqdmSynchronisationWarning,0,0.0,4,0.0,0.0,0,0,0,Clean,train
TMonitor,0,0.2,88,10.5,2.3333333333333335,0,0,0,Clean,test
_InterpreterLock,0,0.7,53,8.0,2.6,0,0,0,Clean,train
DiscordIO,0,0.0,67,13.75,3.0,0,1,1,Clean,train
tqdm_discord,1,0.0,49,7.0,2.75,0,1,4,Clean,train
_TqdmLoggingHandler,0,0.0,16,6.5,2.0,0,0,0,Clean,test
SlackIO,0,0.0,30,13.0,3.5,0,1,1,Clean,train
tqdm_slack,1,0.0,50,11.0,2.6666666666666665,0,1,3,Clean,train
TelegramIO,0,0.0,64,13.25,3.0,0,1,1,Clean,train
tqdm_telegram,1,0.0,51,7.0,2.75,0,1,4,Clean,train
MonoWorker,0,0.0,25,9.0,3.0,0,0,0,Clean,test
DummyTqdmFile,0,0.0,24,5.666666666666667,2.3333333333333335,0,0,0,Clean,train
_IanaTLD,0,1.0,24,6.0,3.0,0,0,0,Clean,train
ValidationError,0,0.8333333333333334,23,3.5,1.25,0,0,0,Clean,test
AbsMax,0,0.0,17,2.0,1.0,0,0,0,Clean,test
AbsMin,0,0.0,17,2.0,1.0,0,0,0,Clean,train
ContextWrapper,0,0.6,46,4.166666666666667,2.0,0,2,0,Clean,test
BundleConfig,0,0.0,6,2.0,1.0,0,1,2,Clean,train
Bundle,1,0.8275862068965517,741,21.566666666666666,4.433333333333334,0,1,3,God Class,train
BaseCache,0,1.0,20,2.0,1.0,0,1,0,Clean,train
MemoryCache,0,0.5,41,6.0,2.0,1,0,2,Clean,train
FilesystemCache,0,0.0,54,10.5,3.0,1,1,0,Clean,train
RegisterError,0,0.0,1,0.0,0.0,0,1,0,Clean,train
ConfigStorage,0,1.0,58,2.0,1.3,0,3,3,Clean,train
Resolver,0,1.0,205,17.3,2.6,0,0,0,Feature Envy,train
BundleRegistry,1,0.6,134,11.3,2.7,0,4,1,Long Method,train
ConfigurationContext,0,0.07142857142857142,298,1.8928571428571428,1.25,0,3,0,Clean,train
BaseEnvironment,0,0.0,39,14.0,1.0,1,2,7,Clean,train
DictConfigStorage,0,0.0,19,2.4,1.4,1,3,13,Clean,test
Environment,0,0.0,12,5.0,3.0,2,2,5,Clean,train
EnvironmentError,0,0.0,1,0.0,0.0,0,0,0,Clean,train
BundleError,0,0.0,1,0.0,0.0,0,0,0,Clean,train
BuildError,0,0.0,1,0.0,0.0,1,0,0,Clean,train
FilterError,0,0.0,1,0.0,0.0,2,0,0,Clean,train
ImminentDeprecationWarning,0,0.0,11,0.0,0.0,0,0,0,Clean,train
LoaderError,0,0.0,2,0.0,0.0,0,2,0,Clean,test
YAMLLoader,1,0.8571428571428571,216,24.5,4.25,0,0,1,Feature Envy,train
PythonLoader,1,0.0,45,11.333333333333334,3.0,0,0,1,Clean,train
GlobLoader,0,1.0,23,8.0,2.0,0,0,0,Clean,train
BaseHunk,0,1.0,21,1.8,1.2,0,2,3,Clean,test
FileHunk,0,0.5,18,2.0,1.0,1,4,0,Clean,train
UrlHunk,0,0.0,50,13.0,4.666666666666667,1,4,0,Long Method,train
MemoryHunk,0,0.9,31,3.4,1.4,1,3,3,Clean,train
MoreThanOneFilterError,0,0.0,4,2.0,1.0,0,1,4,Clean,train
NoFilters,0,0.0,1,0.0,0.0,0,1,0,Clean,train
FilterTool,3,0.3333333333333333,131,28.25,5.0,0,1,7,Clean,train
CommandError,0,0.0,1,0.0,0.0,0,3,0,Clean,train
Command,0,0.6666666666666666,15,1.3333333333333333,1.0,0,0,0,Clean,train
BuildCommand,1,0.0,149,147.0,29.0,1,0,1,Feature Envy,train
WatchCommand,0,0.0,88,27.333333333333332,6.333333333333333,1,0,0,Feature Envy,train
CleanCommand,0,0.0,14,12.0,5.0,1,0,0,Clean,train
CheckCommand,0,0.0,20,18.0,5.0,1,0,0,Clean,train
CommandLineEnvironment,1,0.0,51,10.666666666666666,3.3333333333333335,0,1,1,Clean,train
GenericArgparseImplementation,2,0.8444444444444444,176,12.4,2.8,0,0,3,Clean,test
_LazyDescr,0,0.0,10,3.0,1.0,0,2,2,Clean,train
MovedModule,0,0.0,12,4.0,2.0,1,2,2,Clean,train
MovedAttribute,0,0.0,22,9.0,3.5,1,2,2,Clean,train
_MovedItems,0,0.0,1,0.0,0.0,0,0,0,Clean,test
TempDirHelper,0,0.9230769230769231,106,5.615384615384615,1.5384615384615385,0,1,1,Feature Envy,train
TempEnvironmentHelper,0,0.6666666666666666,23,3.6666666666666665,1.0,1,1,1,Clean,train
BaseUpdater,0,1.0,19,3.0,1.0,0,1,0,Clean,train
BundleDefUpdater,0,1.0,34,8.333333333333334,2.0,1,1,0,Clean,train
TimestampUpdater,0,1.0,70,20.666666666666668,5.0,2,0,5,Feature Envy,train
AlwaysUpdater,0,0.0,5,1.0,1.0,1,1,0,Clean,train
VersionIndeterminableError,0,0.0,1,0.0,0.0,0,2,0,Clean,train
Version,0,1.0,47,13.5,1.0,0,0,0,Clean,train
TimestampVersion,1,1.0,53,9.0,2.75,1,0,1,Clean,test
HashVersion,1,0.6666666666666666,34,5.333333333333333,2.0,1,1,1,Clean,train
Manifest,0,1.0,38,1.0,1.0,0,0,0,Clean,train
FileManifest,0,0.4666666666666667,42,2.8333333333333335,1.5,1,1,2,Clean,train
JsonManifest,0,0.0,22,4.333333333333333,1.6666666666666667,2,1,3,Clean,test
CacheManifest,0,1.0,25,2.6666666666666665,1.3333333333333333,1,0,0,Clean,test
SymlinkManifest,0,0.0,11,1.0,1.0,1,1,0,Clean,train
AssetsExtension,0,1.0,182,40.25,4.75,0,1,1,Feature Envy,test
Jinja2Loader,0,0.3333333333333333,52,13.333333333333334,4.333333333333333,0,1,2,Clean,train
AutoprefixerFilter,0,0.0,50,10.0,5.0,0,0,0,Clean,train
Autoprefixer6Filter,0,0.0,25,12.0,5.0,1,0,0,Clean,train
Babel,0,1.0,72,6.0,3.5,0,0,0,Clean,test
CleanCSS,0,0.0,40,5.666666666666667,3.3333333333333335,0,0,0,Clean,train
CleverCSS,0,0.0,16,1.5,1.0,0,0,0,Clean,train
ClosureJS,0,1.0,35,7.666666666666667,2.3333333333333335,0,0,0,Clean,test
ClosureStylesheetsBase,0,1.0,20,8.0,2.0,0,0,0,Clean,train
ClosureStylesheetsCompiler,0,0.0,2,0.0,0.0,1,0,0,Clean,train
ClosureStylesheetsMinifier,0,0.0,2,0.0,0.0,1,0,0,Clean,train
ClosureTemplateFilter,0,0.6666666666666666,60,12.0,2.25,0,0,0,Clean,train
CoffeeScript,0,0.0,50,27.0,9.0,0,0,0,Feature Envy,train
CompassConfig,0,0.0,19,16.0,6.0,0,1,0,Clean,test
Compass,1,0.0,189,140.0,8.0,0,0,2,Feature Envy,train
CSSMin,0,0.0,18,3.5,1.5,0,0,0,Clean,train
CSSPrefixer,0,0.0,17,3.5,1.5,0,0,0,Clean,train
CSSUtils,0,0.0,23,5.5,1.0,0,0,0,Clean,train
CSSDataUri,0,0.0,59,36.0,8.0,0,0,0,Clean,train
DustJS,0,0.0,45,8.0,3.0,0,0,0,Clean,train
Handlebars,0,0.0,63,28.0,7.0,0,0,0,Feature Envy,test
Jade,0,0.0,118,17.0,3.0,0,0,0,Clean,train
Jinja2,0,0.0,34,4.5,2.5,0,0,0,Clean,train
JSMin,0,0.0,34,4.5,1.5,0,0,0,Clean,test
JSTemplateFilter,0,1.0,32,5.25,1.5,0,1,1,Clean,train
JST,0,0.6666666666666666,128,9.333333333333334,4.0,1,1,1,Clean,train
Less,0,0.9,136,7.0,2.8,0,0,0,Clean,train
Less,0,0.0,72,37.0,6.0,0,0,0,Feature Envy,train
LibSass,0,0.3333333333333333,86,8.25,2.5,0,0,0,Clean,train
NodeSass,0,0.0,81,42.0,13.0,0,0,0,Long Method,train
NodeSCSS,0,0.0,9,3.0,1.0,1,0,0,Clean,train
PostCSS,0,0.0,51,6.0,3.0,0,0,0,Clean,train
PyScss,0,0.0,146,36.0,6.0,0,0,0,Clean,train
RCSSMin,0,0.0,28,4.5,2.0,0,0,0,Clean,train
ReplaceFilter,0,0.4,41,3.2,1.4,0,0,0,Clean,train
RequireJSFilter,0,0.0,159,27.0,7.0,0,0,0,Clean,train
Sass,0,0.8333333333333334,144,8.0,3.25,0,0,0,Clean,test
SCSS,0,0.0,9,3.0,1.0,1,0,0,Clean,train
RubySass,0,0.6666666666666666,202,12.75,6.0,0,0,0,Long Method,train
RubySCSS,0,0.0,9,3.0,1.0,1,0,0,Clean,test
Slimit,0,0.0,23,4.0,1.5,0,0,0,Clean,train
Slimmer,0,0.0,5,3.0,1.0,0,0,0,Clean,train
CSSSlimmer,0,0.0,8,1.0,1.0,1,0,0,Clean,train
Spritemapper,0,0.0,82,26.5,3.5,0,0,0,Feature Envy,train
Stylus,0,0.0,44,10.0,7.0,0,0,0,Clean,train
TypeScript,0,0.0,46,28.0,4.0,0,0,0,Feature Envy,train
UglifyJS,0,0.0,25,5.0,3.0,0,0,0,Clean,train
YUIBase,0,1.0,18,7.0,1.5,0,0,0,Clean,train
YUIJS,0,0.0,2,0.0,0.0,1,0,0,Clean,train
YUICSS,0,0.0,2,0.0,0.0,1,0,0,Clean,train
option,0,0.0,11,5.0,2.0,0,1,1,Clean,train
Filter,0,0.9393939393939394,219,12.75,2.5833333333333335,0,3,1,God Class,train
CallableFilter,0,0.6666666666666666,22,4.333333333333333,1.0,1,1,1,Clean,train
ExternalToolMetaclass,0,0.0,47,46.0,10.0,0,1,1,Clean,train
ExternalTool,0,1.0,168,21.833333333333332,3.6666666666666665,0,1,2,Feature Envy,test
JavaTool,0,0.0,25,5.5,1.5,1,1,3,Clean,train
PatternRewriter,0,0.0,17,9.0,3.0,0,1,0,Clean,train
CSSUrlRewriter,0,1.0,46,11.0,2.0,1,0,1,Clean,train
CSSRewrite,0,0.4,91,9.6,3.2,0,0,0,Clean,train
Pattern,0,0.0,7,2.0,1.0,0,1,0,Clean,test
Patterns,0,0.0,2,1.0,1.0,0,1,0,Clean,train
ParseMaster,2,0.7111111111111111,116,7.9,2.4,0,1,2,Clean,train
JavaScriptPacker,1,0.9743589743589743,328,23.23076923076923,3.923076923076923,0,0,3,God Class,train
JSPacker,0,0.0,16,4.0,1.0,0,0,0,Clean,train
RJSMin,0,0.0,21,2.0,2.0,0,0,0,Clean,train
ComplexWarning,0,0.0,8,0.0,0.0,0,0,0,Clean,train
ModuleDeprecationWarning,0,0.0,14,0.0,0.0,0,0,0,Clean,train
VisibleDeprecationWarning,0,0.0,8,0.0,0.0,0,0,0,Clean,train
RankWarning,0,0.0,6,0.0,0.0,0,0,0,Clean,train
TooHardError,0,0.0,9,0.0,0.0,0,0,0,Clean,train
AxisError,0,0.0,88,9.5,2.5,0,0,0,Clean,train
DTypePromotionError,0,0.0,47,0.0,0.0,0,0,0,Clean,train
PytestTester,0,0.0,156,62.0,6.5,0,0,0,Long Method,train
_ndptr,0,0.0,17,15.0,10.0,0,0,0,Clean,train
_concrete_ndptr,0,1.0,25,7.5,1.0,1,0,0,Clean,test
Language,0,0.0,6,0.0,0.0,0,0,0,Clean,train
Op,0,0.0,18,0.0,0.0,0,0,0,Clean,test
RelOp,0,1.0,27,6.5,2.0,0,2,0,Clean,test
ArithOp,0,0.0,10,0.0,0.0,0,0,0,Clean,train
OpError,0,0.0,1,0.0,0.0,0,0,0,Clean,test
Precedence,0,0.0,16,0.0,0.0,0,0,0,Clean,train
ExprWarning,0,0.0,1,0.0,0.0,0,0,0,Clean,train
Expr,0,0.8891129032258065,630,17.53125,6.3125,0,2,3,God Class,train
_Pair,0,0.0,16,3.0,1.6666666666666667,0,2,1,Clean,test
_FromStringWorker,2,0.0,215,51.75,13.0,0,0,3,Long Method,train
vectorize,0,0.38095238095238093,398,31.857142857142858,7.0,0,0,0,Long Method,test
nd_grid,0,0.0,101,31.5,9.0,0,4,0,Long Method,train
MGridClass,0,0.0,56,1.0,1.0,1,3,8,Clean,train
OGridClass,0,0.0,46,1.0,1.0,1,3,8,Clean,train
AxisConcatenator,0,0.6666666666666666,120,34.666666666666664,9.333333333333334,0,4,0,Long Method,test
RClass,0,0.0,98,1.0,1.0,1,3,8,Clean,train
CClass,0,0.0,28,1.0,1.0,1,3,8,Clean,test
ndenumerate,0,0.6666666666666666,46,4.666666666666667,1.0,0,4,0,Clean,train
ndindex,0,0.6666666666666666,68,6.0,2.0,0,4,0,Clean,train
IndexExpression,0,0.0,54,2.5,2.0,0,4,0,Clean,train
poly1d,0,0.546236559139785,366,6.068965517241379,2.310344827586207,0,0,0,Long Method,train
container,0,0.2748633879781421,244,1.721311475409836,1.1147540983606556,0,0,0,Clean,train
_Deprecate,0,0.0,64,25.0,4.5,0,0,0,Clean,train
EigResult,0,0.0,2,0.0,0.0,0,0,0,Clean,train
EighResult,0,0.0,2,0.0,0.0,0,0,0,Clean,train
QRResult,0,0.0,2,0.0,0.0,0,0,0,Clean,test
SlogdetResult,0,0.0,2,0.0,0.0,0,0,0,Clean,test
SVDResult,0,0.0,3,0.0,0.0,0,0,0,Clean,test
LinAlgError,0,0.0,26,0.0,0.0,0,0,0,Clean,test
matrix,0,0.9959677419354839,941,25.53125,2.25,0,0,0,God Class,train
HermiteE,0,0.0,43,0.0,0.0,0,0,0,Clean,train
Legendre,0,0.0,43,0.0,0.0,0,0,0,Clean,train
_NestedSequence,0,1.0,65,2.0,1.0,0,0,0,Clean,test
Infinity,0,0.9722222222222222,26,1.0,1.0,0,0,0,Clean,test
NegativeInfinity,0,0.9722222222222222,26,1.0,1.0,0,0,0,Clean,train
InvalidVersion,0,0.0,3,0.0,0.0,0,1,0,Clean,train
_BaseVersion,0,0.9642857142857143,27,1.375,1.125,0,0,0,Clean,train
LegacyVersion,0,0.7857142857142857,30,1.125,1.0,1,0,0,Clean,train
Version,1,0.6428571428571429,104,9.75,2.375,1,0,1,Clean,train
ArrowStringArrayMixin,0,0.3176470588235294,342,7.742857142857143,2.5142857142857142,0,0,0,Long Method,train
ArrowExtensionArray,0,0.5811698467313106,2712,16.73381294964029,3.741007194244604,0,0,0,Long Method,train
BaseAccessor,0,1.0,8,1.5,1.0,0,0,2,Clean,train
SparseAccessor,0,0.8,191,27.833333333333332,1.5,1,2,2,Long Method,train
SparseFrameAccessor,0,0.8,180,25.833333333333332,2.5,1,2,1,Clean,train
BaseExprVisitor,0,0.7321937321937322,405,10.925925925925926,3.2962962962962963,0,3,1,God Class,train
PandasExprVisitor,0,0.0,11,10.0,1.0,1,1,3,Clean,train
PythonExprVisitor,0,0.0,4,3.0,1.0,1,1,3,Clean,train
Expr,0,0.5714285714285714,58,3.857142857142857,1.2857142857142858,0,3,1,Clean,train
Term,0,0.775,113,4.533333333333333,1.6666666666666667,0,3,2,Clean,test
Constant,0,1.0,11,1.6666666666666667,1.0,1,1,0,Clean,test
Op,0,0.6785714285714286,51,3.125,1.375,0,4,0,Clean,train
BinOp,0,0.4,149,26.0,5.2,1,2,7,Long Method,train
UnaryOp,0,0.5,46,5.5,2.25,1,2,5,Clean,test
MathCall,0,0.3333333333333333,12,2.3333333333333335,1.0,1,3,5,Clean,test
FuncNode,1,1.0,8,2.5,1.5,0,3,1,Clean,test
NamedAgg,0,0.0,27,0.0,0.0,0,0,0,Clean,test
SeriesGroupBy,0,0.8206896551724138,1172,33.2,3.4,0,1,3,God Class,train
DataFrameGroupBy,1,0.7561576354679803,1496,44.13793103448276,3.689655172413793,0,1,5,God Class,train
Grouper,0,0.6888888888888889,419,20.2,2.9,0,1,0,Long Method,train
Grouping,0,0.7132352941176471,354,15.882352941176471,3.235294117647059,0,0,1,God Class,train
FrozenList,0,1.0,96,4.545454545454546,1.3636363636363635,0,0,0,Clean,train
Block,0,0.5412186379928315,1883,26.741935483870968,5.225806451612903,0,3,6,Long Method,train
EABackedBlock,0,0.0,289,32.375,6.0,1,1,16,Long Method,train
ExtensionBlock,0,0.34545454545454546,282,22.09090909090909,4.2727272727272725,2,2,5,Long Method,test
NumpyBlock,0,0.0,23,2.5,1.25,1,0,1,Clean,train
NumericBlock,0,0.0,3,0.0,0.0,2,0,0,Clean,train
ObjectBlock,0,0.0,3,0.0,0.0,2,0,0,Clean,train
NDArrayBackedExtensionBlock,0,0.0,11,3.0,1.0,2,0,0,Clean,train
DatetimeLikeBlock,0,0.0,5,0.0,0.0,3,0,0,Clean,test
DatetimeTZBlock,0,0.0,5,0.0,0.0,4,0,0,Clean,train
NDFrameDescriberAbstract,0,1.0,20,4.0,1.0,0,1,0,Clean,train
SeriesDescriber,0,0.0,9,4.0,1.0,1,0,0,Clean,train
DataFrameDescriber,0,0.6666666666666666,65,15.333333333333334,3.6666666666666665,1,0,1,Clean,train
_Unstacker,0,0.6818181818181818,331,21.333333333333332,3.0,0,0,0,God Class,train
IntCastingNaNError,0,0.0,9,0.0,0.0,0,0,0,Clean,train
NullFrequencyError,0,0.0,13,0.0,0.0,0,0,0,Clean,train
PerformanceWarning,0,0.0,23,0.0,0.0,0,0,0,Clean,train
UnsupportedFunctionCall,0,0.0,16,0.0,0.0,0,0,0,Clean,train
UnsortedIndexError,0,0.0,24,0.0,0.0,0,0,0,Clean,train
ParserError,0,0.0,22,0.0,0.0,0,0,0,Clean,test
DtypeWarning,0,0.0,52,0.0,0.0,0,0,0,Clean,train
EmptyDataError,0,0.0,11,0.0,0.0,0,0,0,Clean,test
ParserWarning,0,0.0,38,0.0,0.0,0,0,0,Clean,test
MergeError,0,0.0,17,0.0,0.0,0,0,0,Clean,train
AbstractMethodError,0,0.0,35,6.0,2.0,0,2,0,Clean,train
NumbaUtilError,0,0.0,14,0.0,0.0,0,0,0,Clean,train
DuplicateLabelError,0,0.0,16,0.0,0.0,0,0,0,Clean,train
InvalidIndexError,0,0.0,17,0.0,0.0,0,0,0,Clean,train
DataError,0,0.0,13,0.0,0.0,0,0,0,Clean,test
SpecificationError,0,0.0,25,0.0,0.0,0,0,0,Clean,train
SettingWithCopyError,0,0.0,19,0.0,0.0,0,0,0,Clean,train
SettingWithCopyWarning,0,0.0,19,0.0,0.0,0,0,0,Clean,train
ChainedAssignmentError,0,0.0,20,0.0,0.0,0,0,0,Clean,train
NumExprClobberingError,0,0.0,16,0.0,0.0,0,0,0,Clean,train
UndefinedVariableError,0,0.0,23,6.0,2.0,0,1,2,Clean,train
IndexingError,0,0.0,18,0.0,0.0,0,0,0,Clean,train
PyperclipException,0,0.0,5,0.0,0.0,0,0,0,Clean,train
PyperclipWindowsException,0,0.0,11,3.0,1.0,1,1,2,Clean,test
CSSWarning,0,0.0,18,0.0,0.0,0,0,0,Clean,test
PossibleDataLossError,0,0.0,9,0.0,0.0,0,0,0,Clean,test
ClosedFileError,0,0.0,10,0.0,0.0,0,0,0,Clean,train
IncompatibilityWarning,0,0.0,3,0.0,0.0,0,0,0,Clean,train
AttributeConflictWarning,0,0.0,18,0.0,0.0,0,0,0,Clean,test
DatabaseError,0,0.0,10,0.0,0.0,0,0,0,Clean,train
PossiblePrecisionLoss,0,0.0,12,0.0,0.0,0,0,0,Clean,test
ValueLabelTypeMismatch,0,0.0,9,0.0,0.0,0,0,0,Clean,test
InvalidColumnName,0,0.0,12,0.0,0.0,0,0,0,Clean,train
CategoricalConversionWarning,0,0.0,11,0.0,0.0,0,0,0,Clean,test
LossySetitemError,0,0.0,7,0.0,0.0,0,0,0,Clean,test
NoBufferPresent,0,0.0,3,0.0,0.0,0,0,0,Clean,train
InvalidComparison,0,0.0,7,0.0,0.0,0,0,0,Clean,train
CSSDict,0,0.0,2,0.0,0.0,0,0,0,Clean,train
StylerRenderer,0,0.46405228758169936,1492,80.27777777777777,6.722222222222222,0,0,1,Long Method,train
Tooltips,0,0.5,163,31.5,2.75,0,1,0,Clean,train
Writer,0,0.8333333333333334,51,10.0,1.25,0,1,2,Clean,train
SeriesWriter,0,0.0,12,3.0,3.0,1,1,0,Clean,train
FrameWriter,0,0.0,27,10.5,4.0,1,1,0,Clean,train
JSONTableWriter,0,0.0,77,35.5,5.5,2,0,3,Long Method,train
JsonReader,2,0.9117647058823529,293,21.818181818181817,4.7272727272727275,0,1,3,God Class,test
Parser,0,0.8214285714285714,239,25.875,6.5,0,4,4,Long Method,train
SeriesParser,0,0.0,22,7.5,2.5,1,2,2,Clean,train
FrameParser,0,0.0,113,25.5,6.5,1,2,3,Long Method,train
CalibratedClassifierCV,0,0.5714285714285714,522,38.714285714285715,4.571428571428571,0,2,4,Long Method,train
_CalibratedClassifier,0,0.0,95,35.0,5.5,0,1,6,Long Method,train
_SigmoidCalibration,0,0.0,52,19.0,1.0,0,2,0,Clean,train
_TemperatureScaling,0,0.6666666666666666,136,41.0,2.0,0,2,1,Long Method,train
CalibrationDisplay,0,0.8333333333333334,375,72.75,2.0,0,0,0,Long Method,train
_BaseNB,0,1.0,111,16.0,1.1666666666666667,0,1,9,Clean,train
GaussianNB,0,0.9285714285714286,387,35.5,3.125,1,6,4,Long Method,train
_BaseDiscreteNB,0,0.8545454545454545,255,19.363636363636363,2.5454545454545454,1,6,15,God Class,train
MultinomialNB,0,0.8,125,4.8,1.0,2,6,9,Clean,test
ComplementNB,0,0.7,152,7.6,1.4,2,6,9,Clean,train
BernoulliNB,0,0.6666666666666666,167,8.333333333333334,1.5,2,5,11,Clean,train
CategoricalNB,0,0.8727272727272727,308,15.727272727272727,1.8181818181818181,2,6,13,God Class,train
_CFNode,0,0.0,152,24.5,2.5,0,1,2,Long Method,train
_CFSubcluster,0,0.0,92,12.25,1.5,0,2,0,Clean,train
Birch,2,0.8,371,22.0,2.4,0,0,4,Long Method,train
OPTICS,0,0.0,361,60.5,5.5,0,0,0,Long Method,train
