class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,atfd,fdp,fdp_concentration,label,split
Migration,0,0.0,18,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,13,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,34,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Migration,0,0.0,13,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,13,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,18,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,35,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,9,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,22,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AbstractWishList,0,0.8055555555555556,115,4.888888888888889,2.0,0,0,1,6,4,0.3333,Clean,train
AbstractLine,0,0.0,39,3.5,1.5,0,1,0,0,0,0.0,Clean,train
AbstractWishListSharedEmail,0,0.0,21,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,8,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,test
WishListAdmin,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
LineAdmin,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
WishlistsConfig,0,0.0,17,4.0,1.0,0,0,0,0,0,0.0,Clean,train
WishListForm,0,0.0,8,3.0,1.0,0,1,1,0,0,0.0,Clean,train
WishListLineForm,0,0.0,4,3.0,1.0,0,1,1,0,0,0.0,Clean,train
WishListSharedEmailForm,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
WishList,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Line,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
WishListSharedEmail,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
WishListView,0,1.0,37,10.0,2.3333333333333335,0,0,0,9,6,0.2222,Clean,train
Migration,0,0.0,50,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,12,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,13,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,20,0.0,0.0,0,0,0,0,0,0.0,Clean,test
FlashMessages,0,0.8333333333333334,41,2.7777777777777777,1.4444444444444444,0,0,0,6,1,1.0,Clean,train
OscarConfigMixin,0,0.9333333333333333,133,17.0,2.8333333333333335,0,0,0,5,3,0.6,Clean,train
OscarConfig,0,0.0,7,0.0,0.0,1,0,0,0,0,0.0,Clean,train
OscarDashboardConfig,0,0.0,2,0.0,0.0,2,0,0,0,0,0.0,Clean,train
UnicodeCSVWriter,0,0.3333333333333333,57,6.5,2.1666666666666665,0,0,0,0,0,0.0,Clean,train
Deprecated,0,0.0,8,7.0,1.0,0,0,0,0,0,0.0,Clean,train
ModuleNotFoundError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AppNotFoundError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ClassNotFoundError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
TaxNotKnown,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Price,0,0.2857142857142857,76,8.0,2.0,0,0,0,3,1,1.0,Data Class,train
AbstractThumbnailer,0,1.0,6,2.0,1.0,0,0,0,0,0,0.0,Clean,test
SorlThumbnail,0,1.0,25,7.333333333333333,2.0,1,0,0,3,3,0.3333,Clean,train
EasyThumbnails,0,1.0,18,5.0,2.0,1,0,0,1,1,1.0,Clean,train
ExtendedURLValidator,0,0.9,67,12.4,3.0,0,1,1,4,2,0.5,Clean,train
URLDoesNotExistValidator,0,0.0,20,19.0,2.0,1,1,1,0,0,0.0,Clean,test
PciFormatter,0,0.0,9,3.0,1.0,0,0,0,0,0,0.0,Clean,train
ExtendedURLField,0,1.0,22,4.5,2.0,0,0,0,3,3,0.3333,Clean,train
PhoneNumberMixin,0,0.6,104,15.2,3.8,0,0,0,4,4,0.25,Clean,train
ImageInput,0,1.0,27,7.5,2.5,0,7,8,0,0,0.0,Clean,train
WYSIWYGTextArea,0,0.0,6,5.0,1.0,0,5,5,1,1,1.0,Clean,train
DateTimeWidgetMixin,0,1.0,12,4.0,1.5,0,4,1,1,1,1.0,Clean,train
TimePickerInput,0,0.0,16,8.0,1.0,1,3,4,0,0,0.0,Clean,train
DatePickerInput,0,0.0,16,8.0,1.0,1,3,4,0,0,0.0,Clean,train
DateTimePickerInput,0,1.0,32,8.0,2.0,1,7,9,1,1,1.0,Clean,train
AdvancedSelect,0,0.0,21,6.0,1.5,0,5,5,0,0,0.0,Clean,train
RemoteSelect,0,0.3333333333333333,69,19.0,4.666666666666667,0,6,7,4,4,0.25,Clean,train
MultipleRemoteSelect,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,test
NullBooleanSelect,0,0.0,13,7.0,1.0,0,5,5,0,0,0.0,Clean,train
Command,0,0.0,5,2.0,1.0,0,0,0,0,0,0.0,Clean,test
Command,0,1.0,45,18.5,1.5,0,0,0,7,5,0.2857,Feature Envy,train
Command,0,0.0,29,23.0,3.0,0,0,0,4,3,0.5,Clean,train
Command,0,1.0,26,11.0,1.5,0,0,0,4,3,0.5,Clean,train
Command,0,1.0,42,16.5,2.5,0,0,0,3,3,0.3333,Clean,test
Command,0,1.0,26,11.0,1.5,0,0,0,5,4,0.4,Clean,train
Command,0,1.0,32,14.0,2.0,0,0,0,4,4,0.25,Clean,test
Command,0,1.0,18,7.0,1.0,0,0,0,4,4,0.25,Clean,test
Command,0,1.0,53,24.5,2.5,0,0,0,7,4,0.5714,Feature Envy,test
Command,0,0.0,15,7.0,1.0,0,0,0,0,0,0.0,Clean,train
Command,0,0.0,11,6.0,2.0,0,0,0,3,3,0.3333,Clean,train
AutoSlugField,0,0.75,150,15.125,3.875,0,0,0,12,8,0.1667,Long Method,train
SlugField,0,0.0,8,7.0,2.0,0,0,0,2,2,0.5,Clean,train
Creator,0,0.0,16,2.6666666666666665,1.3333333333333333,0,3,1,0,0,0.0,Clean,train
ExtendedURLField,0,1.0,28,7.666666666666667,1.3333333333333333,0,2,4,3,3,0.3333,Clean,train
PositiveDecimalField,0,0.0,11,5.0,1.0,0,1,1,0,0,0.0,Clean,train
UppercaseCharField,1,1.0,22,4.666666666666667,1.3333333333333333,0,2,2,1,1,1.0,Clean,train
NullCharField,1,1.0,37,4.6,1.8,0,2,6,1,1,1.0,Clean,train
PassThrough,0,0.0,9,3.5,1.5,0,2,0,1,1,1.0,Clean,train
CategoryFieldPassThroughMetaClass,1,0.0,14,9.0,2.0,0,0,1,2,2,0.5,Clean,train
CheapCategoryInfo,0,0.9,32,2.8,1.0,0,0,1,0,0,0.0,Clean,test
ConditionalOutputNode,0,0.0,11,4.5,1.5,0,0,0,0,0,0.0,Clean,train
DynamicImageNode,0,0.0,46,22.0,5.5,0,0,0,5,4,0.4,Clean,train
ThumbnailNode,0,0.6666666666666666,53,11.75,2.5,0,0,0,9,9,0.1111,Clean,train
RemovedInOscar32Warning,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AbstractBulkAction,0,0.0,5,2.0,1.0,0,0,0,0,0,0.0,Clean,train
BulkAction,0,0.0,5,2.0,1.0,1,2,0,0,0,0.0,Clean,test
IntermediateBulkAction,0,1.0,14,2.0,1.0,1,2,0,0,0,0.0,Clean,train
PostActionMixin,0,0.0,28,20.0,4.0,0,1,5,1,1,1.0,Clean,train
BulkEditMixin,0,1.0,83,7.625,2.125,0,3,7,4,4,0.25,Clean,test
IntermediateBulkEditMixin,0,1.0,82,15.5,1.75,1,1,8,4,3,0.5,Clean,train
IntermediateBulkActionView,0,0.782051282051282,111,6.3076923076923075,1.6923076923076923,0,4,6,12,6,0.4167,Clean,train
ObjectLookupView,0,0.9523809523809523,59,6.857142857142857,1.2857142857142858,0,4,1,5,4,0.4,Clean,test
DisableMigrations,0,1.0,6,2.0,1.0,0,0,0,0,0,0.0,Clean,train
SimpleHistoryAdmin,0,0.919047619047619,346,15.047619047619047,2.4761904761904763,0,0,0,47,21,0.1489,God Class,train
MultipleRegistrationsError,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
NotHistoricalModelError,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
RelatedNameConflictError,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AlternativeManagerError,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
HistoricalQuerySet,0,0.4642857142857143,97,10.0,1.875,0,1,2,8,6,0.375,Clean,train
HistoryManager,0,0.4666666666666667,145,23.166666666666668,3.8333333333333335,0,1,5,10,7,0.2,Clean,test
HistoryDescriptor,0,0.0,10,4.0,1.0,0,2,0,0,0,0.0,Clean,train
HistoricalRecords,1,0.9047619047619048,731,24.892857142857142,3.7857142857142856,0,0,1,66,32,0.197,God Class,test
HistoricDescriptorMixin,0,0.0,18,16.0,4.0,0,2,4,3,3,0.3333,Clean,train
HistoricForwardManyToOneDescriptor,0,0.0,11,2.0,1.0,1,1,0,0,0,0.0,Clean,train
HistoricReverseManyToOneDescriptor,0,0.0,42,34.0,3.0,0,0,2,3,3,0.3333,Clean,train
HistoricForeignKey,0,0.0,19,0.0,0.0,0,0,0,0,0,0.0,Clean,train
HistoricForwardOneToOneDescriptor,0,0.0,11,2.0,1.0,1,1,0,0,0,0.0,Clean,train
HistoricReverseOneToOneDescriptor,0,0.0,11,2.0,1.0,1,1,0,0,0,0.0,Clean,train
HistoricOneToOneField,0,0.0,20,0.0,0.0,0,0,0,0,0,0.0,Clean,train
HistoricalObjectDescriptor,0,0.0,10,4.0,1.5,0,1,0,1,1,1.0,Clean,train
HistoricalChanges,3,1.0,169,55.333333333333336,6.0,0,0,3,16,11,0.125,Long Method,test
DeletedObject,0,0.0,9,5.0,1.0,0,1,0,0,0,0.0,Clean,train
ModelChange,0,0.0,4,0.0,0.0,0,1,0,0,0,0.0,Clean,test
ModelDelta,0,0.0,5,0.0,0.0,0,1,0,0,0,0.0,Clean,train
HistoricRelationModelManager,0,0.0,27,26.0,3.0,0,2,1,2,2,0.5,Clean,train
HistoricalRecordContextHelper,1,0.7333333333333333,131,19.666666666666668,1.6666666666666667,0,0,2,9,5,0.3333,Clean,train
ObjDiffDisplay,0,0.5,84,17.75,1.75,0,1,0,0,0,0.0,Clean,test
Command,0,0.7333333333333333,128,19.0,4.166666666666667,0,0,0,22,13,0.1818,Clean,test
Command,0,0.8333333333333334,65,14.0,3.0,0,0,0,8,5,0.375,Clean,train
Command,0,0.6666666666666666,160,19.714285714285715,4.714285714285714,0,0,0,9,8,0.2222,Clean,train
DoYouKnow,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
WhatIMean,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,test
Yar,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
CustomAttrNameForeignKey,0,0.0,13,3.3333333333333335,1.6666666666666667,0,1,3,1,1,1.0,Clean,train
ModelWithCustomAttrForeignKey,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
CustomAttrNameOneToOneField,0,0.0,13,3.3333333333333335,1.6666666666666667,0,1,3,1,1,1.0,Clean,train
ModelWithCustomAttrOneToOneField,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,107,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,20,0.0,0.0,0,0,0,0,0,0.0,Clean,train
LibraryManagementConfig,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
PhysicalCopyForm,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AuthorForm,0,0.0,19,3.0,1.0,0,1,1,0,0,0.0,Clean,train
BookForm,0,0.0,12,3.0,1.0,0,1,1,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Meta,0,0.0,10,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BookTypeChoices,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BookType,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Book,0,1.0,18,2.0,1.0,0,0,0,0,0,0.0,Data Class,train
MagazineManager,0,0.0,11,10.0,1.0,0,0,0,0,0,0.0,Clean,train
Magazine,0,0.0,9,2.0,1.0,1,0,0,0,0,0.0,Clean,train
Author,0,1.0,17,2.0,1.0,0,0,0,0,0,0.0,Clean,train
ConditionTag,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ConditionTaggedItem,0,0.0,9,0.0,0.0,0,0,0,0,0,0.0,Clean,train
PhysicalCopy,0,0.0,14,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BookListView,0,0.0,11,5.0,2.0,0,0,0,0,0,0.0,Clean,test
BookDetailView,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BookCreateView,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BookUpdateView,0,0.0,7,2.0,1.0,0,0,0,0,0,0.0,Clean,train
AuthorListView,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AuthorDetailView,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
AuthorUpdateView,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
MagazineListView,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,train
MagazineDetailView,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,train
MagazineCreateView,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,test
MagazineUpdateView,0,0.0,8,2.0,1.0,1,0,0,0,0,0.0,Clean,train
PhysicalCopyUpdateView,0,0.0,7,2.0,1.0,0,0,0,0,0,0.0,Clean,test
Migration,0,0.0,229,0.0,0.0,0,0,0,0,0,0.0,Clean,test
TaggedItemInline,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TagAdmin,0,1.0,81,17.0,2.75,0,0,0,18,9,0.2778,Clean,train
TaggitAppConfig,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TagWidgetMixin,0,0.0,5,4.0,3.0,0,0,0,0,0,0.0,Clean,train
TagWidget,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,test
TextareaTagWidget,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
TagField,0,1.0,33,14.5,3.5,0,0,0,2,2,0.5,Clean,train
MergeTagsForm,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Clean,train
ExtraJoinRestriction,0,0.0,28,4.25,1.25,0,2,0,2,2,0.5,Clean,train
_TaggableManager,0,0.43333333333333335,401,23.5,3.375,0,1,2,34,18,0.1765,Long Method,train
TaggableManager,1,0.7315270935960592,330,9.96551724137931,2.0,0,1,4,22,12,0.1818,God Class,train
NaturalKeyManager,0,0.0,8,7.0,2.0,0,0,0,0,0,0.0,Clean,train
NaturalKeyModel,0,0.0,6,2.0,1.0,0,0,0,0,0,0.0,Clean,test
TagBase,0,0.4,70,9.8,2.6,1,0,0,4,4,0.25,Clean,test
TagQuerySet,0,0.0,4,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Tag,0,0.0,8,0.0,0.0,2,0,0,0,0,0.0,Clean,train
ItemBase,0,0.9,36,4.0,1.4,1,1,0,2,2,0.5,Clean,train
TaggedItemBase,0,0.0,7,0.0,0.0,2,0,0,0,0,0.0,Clean,test
CommonGenericTaggedItemBase,0,1.0,32,8.5,2.0,2,0,2,3,3,0.3333,Clean,train
GenericTaggedItemBase,0,0.0,6,0.0,0.0,3,0,0,0,0,0.0,Clean,train
GenericUUIDTaggedItemBase,0,0.0,6,0.0,0.0,3,0,0,0,0,0.0,Clean,test
TaggedItem,0,0.0,15,0.0,0.0,4,0,0,0,0,0.0,Clean,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Meta,0,0.0,14,0.0,0.0,0,0,0,0,0,0.0,Clean,train
TagList,0,0.8333333333333334,26,4.25,1.5,0,1,1,1,1,1.0,Clean,train
TagListSerializerField,1,0.6666666666666666,69,15.0,4.0,0,1,3,2,2,0.5,Clean,train
TaggitSerializer,0,1.0,32,7.0,2.0,0,1,0,3,2,0.6667,Clean,train
TagListMixin,0,0.5,27,5.25,1.5,0,0,0,5,4,0.4,Clean,train
Command,0,1.0,76,17.25,3.25,0,0,0,12,8,0.4167,Clean,test
Command,0,0.0,7,4.0,1.0,0,0,0,2,2,0.5,Clean,train
Migration,0,0.0,79,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Migration,0,0.0,20,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,17,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Migration,0,0.0,27,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,14,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,12,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Migration,0,0.0,15,0.0,0.0,0,0,0,0,0,0.0,Clean,train
_EmojiListReturn,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,Clean,test
config,0,0.0,62,25.0,4.0,0,0,0,2,1,1.0,Clean,train
EmojiMatch,1,0.5,59,9.4,1.4,0,1,2,0,0,0.0,Clean,train
EmojiMatchZWJ,1,0.9,34,4.6,1.2,1,2,4,7,4,0.5714,Clean,train
EmojiMatchZWJNonRGI,0,0.0,23,4.333333333333333,1.0,2,1,1,2,2,0.5,Clean,test
Token,0,0.0,8,0.0,0.0,0,0,0,0,0,0.0,Clean,train
EmojiDataDict,0,0.0,23,14.0,4.0,0,0,0,0,0,0.0,Clean,train
FlaskyStyle,0,0.0,71,0.0,0.0,0,0,0,0,0,0.0,Clean,train
BasicAuth,0,1.0,81,5.0,1.2222222222222223,0,2,2,7,3,0.5714,Feature Envy,train
HMACAuth,0,1.0,58,18.5,2.0,1,2,3,3,2,0.6667,Clean,train
TokenAuth,0,1.0,52,17.0,4.5,1,2,3,4,2,0.5,Clean,train
ConfigException,0,0.0,6,0.0,0.0,0,0,0,0,0,0.0,Clean,train
SchemaException,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,train
EveWSGIRequestHandler,0,0.0,11,5.0,1.0,0,0,0,0,0,0.0,Clean,test
RegexConverter,0,0.0,6,3.0,1.0,0,1,1,0,0,0.0,Clean,train
Eve,0,0.4420289855072464,1061,39.958333333333336,4.458333333333333,0,1,1,18,13,0.1111,Long Method,test
RequestFilter,0,0.0,37,11.0,2.0,0,0,0,6,2,0.5,Feature Envy,train
Renderer,0,0.0,10,2.0,1.0,0,0,0,0,0,0.0,Clean,train
JSONRenderer,0,0.0,28,23.0,3.0,1,0,0,4,3,0.5,Clean,train
XMLRenderer,0,1.0,232,20.8,3.0,1,0,0,12,6,0.3333,Clean,test
Config,0,0.0,15,8.0,2.0,0,0,0,1,1,1.0,Clean,train
ParsedRequest,0,0.0,50,0.0,0.0,0,0,0,0,0,0.0,Data Class,test
Validator,0,0.5824175824175825,130,9.454545454545455,2.1818181818181817,0,0,0,6,5,0.3333,Clean,test
SingleErrorAsStringErrorHandler,0,1.0,22,5.5,3.0,0,0,0,0,0,0.0,Clean,test
BaseJSONEncoder,0,0.0,17,12.0,4.0,0,0,0,1,1,1.0,Clean,train
ConnectionException,0,0.0,19,5.0,1.5,0,0,0,0,0,0.0,Clean,train
DataLayer,0,0.9934640522875817,478,23.38888888888889,2.5,0,0,0,7,5,0.2857,God Class,train
OriginalChangedError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
MediaStorage,0,1.0,49,7.4,1.0,0,0,0,0,0,0.0,Clean,train
PyMongo,0,0.0,118,36.333333333333336,7.0,0,0,0,8,5,0.375,Feature Envy,train
GeoJSON,0,1.0,16,7.0,3.5,0,10,0,1,1,1.0,Clean,train
Geometry,0,0.0,11,10.0,4.0,1,9,10,0,0,0.0,Clean,test
GeometryCollection,0,0.0,11,10.0,4.0,1,9,10,0,0,0.0,Clean,train
Point,0,0.0,5,4.0,2.0,2,9,11,0,0,0.0,Clean,train
MultiPoint,0,0.0,6,5.0,3.0,1,9,11,0,0,0.0,Clean,train
LineString,0,0.0,6,5.0,3.0,1,9,11,0,0,0.0,Clean,train
MultiLineString,0,0.0,7,6.0,4.0,1,9,11,0,0,0.0,Clean,train
Polygon,0,0.0,7,6.0,4.0,1,9,11,0,0,0.0,Clean,train
MultiPolygon,0,0.0,8,7.0,5.0,1,9,11,0,0,0.0,Clean,train
Feature,0,0.0,10,9.0,2.0,1,9,10,0,0,0.0,Clean,train
FeatureCollection,1,0.0,10,9.0,4.0,1,9,11,0,0,0.0,Clean,train
GridFSMediaStorage,0,0.9047619047619048,87,10.714285714285714,2.142857142857143,0,0,0,2,1,1.0,Clean,test
MongoJSONEncoder,0,0.0,33,20.0,6.0,0,0,0,4,2,0.75,Clean,test
Mongo,1,0.9090909090909091,1004,40.17391304347826,5.608695652173913,0,1,1,42,21,0.1429,God Class,train
PyMongos,0,0.0,19,5.0,1.0,0,1,1,0,0,0.0,Clean,train
ParseError,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
MongoVisitor,1,0.3611111111111111,115,9.666666666666666,2.6666666666666665,0,0,1,13,2,0.9231,Clean,train
Validator,0,0.9824561403508771,273,12.0,2.9473684210526314,0,0,0,9,7,0.2222,God Class,train
RateLimit,0,0.0,27,10.0,1.0,0,0,0,4,2,0.75,Data Class,train
BCryptAuth,0,0.0,9,8.0,2.0,0,0,0,2,2,0.5,Clean,test
HMACAuth,0,0.0,14,13.0,3.0,0,0,0,2,2,0.5,Clean,test
RolesAuth,0,0.0,10,9.0,3.0,0,0,0,2,2,0.5,Clean,train
Sha1Auth,0,0.0,6,5.0,2.0,0,0,0,2,2,0.5,Clean,train
TokenAuth,0,0.0,10,9.0,1.0,0,0,0,2,2,0.5,Clean,train
Formatter,0,0.0,37,14.0,5.0,0,1,1,2,1,1.0,Clean,train
Handler,1,0.0,16,8.0,1.0,0,1,2,0,0,0.0,Clean,train
Ratio,0,1.0,32,3.2,1.2,0,0,0,2,1,1.0,Clean,test
ExifError,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,train
InvalidExif,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
ExifNotFound,0,0.0,2,0.0,0.0,1,0,0,0,0,0.0,Clean,train
ExifHeader,0,0.6323529411764706,679,38.470588235294116,6.294117647058823,0,0,0,34,22,0.1471,Long Method,test
BoxVersion,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,train
BadSize,0,0.0,2,0.0,0.0,0,1,0,0,0,0.0,Clean,test
Box,0,0.8333333333333334,46,4.0,1.0,0,1,0,0,0,0.0,Clean,train
HEICExifFinder,3,0.9353846153846154,264,8.461538461538462,2.3076923076923075,0,0,5,28,5,0.7857,God Class,train
IfdTag,0,0.0,50,14.333333333333334,1.3333333333333333,0,0,0,0,0,0.0,Data Class,train
JXLExifFinder,0,0.0,14,11.0,1.0,0,0,0,3,2,0.6667,Clean,train
FieldType,0,0.0,17,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
UniqueMemberFunctionsAndVariables,0,0.0,13,12.0,3.0,0,0,0,2,2,0.5,Clean,train
Command,0,0.0,162,80.0,4.0,0,0,0,11,2,0.8182,Feature Envy,test
FakerEnum,0,0.0,5,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Documentor,0,0.5,109,26.0,6.5,0,0,0,5,2,0.8,Long Method,train
BaseFakerException,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,Clean,test
UniquenessException,0,0.0,4,0.0,0.0,1,0,0,0,0,0.0,Clean,test
UnsupportedFeature,0,0.0,6,3.0,1.0,1,0,0,0,0,0.0,Clean,train
Factory,0,1.0,92,43.5,7.0,0,0,0,3,3,0.3333,Clean,test
Generator,0,0.7916666666666666,173,9.666666666666666,2.2666666666666666,0,0,0,7,6,0.2857,God Class,test
Faker,2,0.8095238095238095,276,10.714285714285714,2.0952380952380953,0,1,2,15,9,0.4,God Class,test
UniqueProxy,0,0.6111111111111112,106,10.777777777777779,2.0,0,2,2,7,5,0.2857,Clean,train
OptionalProxy,0,0.6,33,4.8,1.6,0,2,1,0,0,0.0,Clean,train
CreditCard,0,0.0,14,13.0,1.0,0,0,0,0,0,0.0,Clean,train
Country,0,0.0,7,0.0,0.0,0,0,0,0,0,0.0,Data Class,train
BaseProvider,0,0.691699604743083,660,16.304347826086957,2.130434782608696,0,1,0,12,10,0.25,God Class,train
DynamicProvider,0,0.0,58,18.333333333333332,2.6666666666666665,1,0,2,0,0,0.0,Clean,test
Provider,0,0.9090909090909091,111,6.916666666666667,1.4166666666666667,0,0,0,3,2,0.6667,Clean,train
Provider,0,1.0,342,2.0,1.0,0,0,0,0,0,0.0,Clean,test
Provider,0,0.978021978021978,688,4.857142857142857,1.0714285714285714,0,0,0,0,0,0.0,God Class,train
Provider,0,0.9722222222222222,542,5.777777777777778,1.0,0,0,0,1,1,1.0,Clean,train
Provider,0,0.9333333333333333,1199,2.0,1.0,0,0,0,0,0,0.0,Clean,test
Provider,0,1.0,2519,3.0,1.0,0,0,0,0,0,0.0,Clean,test
Provider,0,0.0,250,0.0,0.0,0,0,0,0,0,0.0,Clean,test
Provider,0,1.0,277,2.2,1.0,0,0,0,0,0,0.0,Clean,train
Provider,0,1.0,242,6.0,1.0,0,0,0,0,0,0.0,Clean,train
Provider,0,1.0,467,2.2,1.0,0,0,0,0,0,0.0,Clean,train
Provider,0,0.9047619047619048,4949,2.142857142857143,1.0,0,0,0,0,0,0.0,Clean,train
Provider,0,0.0,248,0.0,0.0,0,0,0,0,0,0.0,Clean,train
Provider,0,1.0,339,2.0,1.0,0,0,0,0,0,0.0,Clean,train
Provider,0,0.9722222222222222,540,5.777777777777778,1.0,0,0,0,1,1,1.0,Clean,train
