library,file,class_name,on_test_path,n_methods,our_class_length,our_avg_method_length,radon_loc,radon_lloc,radon_sloc,radon_comments,radon_multi,radon_blank
numpy-1.9.2,numpy-1.9.2/numpy/polynomial/tests/test_polyutils.py,TestDomain,True,3,59,18.666666666666668,60,44,44,8,0,8
numpy-1.9.2,numpy-1.9.2/numpy/polynomial/tests/test_printing.py,test_str,True,6,29,4.0,30,25,25,0,0,5
numpy-1.9.2,numpy-1.9.2/numpy/polynomial/tests/test_printing.py,test_repr,True,6,29,4.0,30,25,25,0,0,5
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_random.py,TestSeed,True,4,28,6.25,29,24,24,2,0,3
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_random.py,TestBinomial,True,2,12,5.5,13,8,8,4,0,1
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_random.py,TestMultinomial,True,4,25,5.5,26,19,21,1,0,4
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_random.py,TestSetState,True,6,45,6.666666666666667,46,34,33,7,0,6
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_random.py,TestRandomDist,True,55,527,8.545454545454545,528,344,443,21,0,64
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_random.py,TestThread,True,5,42,7.4,43,28,31,4,0,8
numpy-1.9.2,numpy-1.9.2/numpy/random/tests/test_regression.py,TestRegression,True,8,73,8.125,74,48,51,15,0,8
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,NumpyDocTestFinder,True,2,85,41.5,86,39,44,25,8,10
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,NumpyOutputChecker,True,1,23,23.0,24,13,15,5,0,4
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,NumpyDocTestCase,True,1,8,8.0,9,5,9,0,0,0
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,NumpyDoctest,True,6,117,15.0,118,53,59,34,13,14
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,Unplugger,True,3,18,2.6666666666666665,19,11,11,3,3,4
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,KnownFailureTest,True,0,2,0.0,3,3,2,0,0,0
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,KnownFailure,True,2,24,6.5,25,14,18,0,5,2
numpy-1.9.2,numpy-1.9.2/numpy/testing/noseclasses.py,NumpyTestProgram,True,1,18,18.0,19,11,12,0,6,1
numpy-1.9.2,numpy-1.9.2/numpy/testing/nosetester.py,NoseTester,True,7,375,45.42857142857143,376,123,127,30,159,62
numpy-1.9.2,numpy-1.9.2/numpy/testing/print_coercion_tables.py,GenericObject,True,3,10,2.0,11,8,8,0,0,3
numpy-1.9.2,numpy-1.9.2/numpy/testing/utils.py,WarningMessage,True,2,30,6.5,31,13,16,0,8,7
numpy-1.9.2,numpy-1.9.2/numpy/testing/utils.py,WarningManager,True,3,52,9.0,53,30,28,0,18,7
numpy-1.9.2,numpy-1.9.2/numpy/testing/utils.py,IgnoreException,True,0,1,0.0,2,2,1,0,0,0
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_decorators.py,DidntSkipException,True,0,1,0.0,2,2,2,0,0,0
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,_GenericTest,True,8,47,5.0,48,37,32,0,0,11
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestArrayEqual,True,6,76,11.833333333333334,77,56,51,4,0,17
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestBuildErrorMessage,True,4,41,9.5,42,29,35,0,0,7
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestEqual,True,7,33,3.857142857142857,34,28,28,0,0,6
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestArrayAlmostEqual,True,5,38,6.8,39,33,34,0,0,5
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestAlmostEqual,True,7,61,7.857142857142857,62,46,47,6,0,8
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestApproxEqual,True,5,45,8.2,46,40,40,0,0,6
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestRaises,True,6,30,4.166666666666667,31,25,25,0,0,6
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestWarns,True,2,34,16.5,35,29,27,2,0,6
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestAssertAllclose,True,2,25,12.0,26,18,19,1,0,6
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestArrayAlmostEqualNulp,True,6,41,5.833333333333333,42,35,36,0,0,6
numpy-1.9.2,numpy-1.9.2/numpy/testing/tests/test_utils.py,TestULP,True,5,52,9.6,53,41,46,3,0,4
numpy-1.9.2,numpy-1.9.2/numpy/tests/test_ctypeslib.py,TestLoadLibrary,True,2,27,11.0,28,22,25,0,2,1
numpy-1.9.2,numpy-1.9.2/numpy/tests/test_ctypeslib.py,TestNdpointer,True,4,53,12.5,54,51,51,0,0,3
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testArray.py,Array1TestCase,True,19,96,4.052631578947368,97,82,60,0,0,19
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testArray.py,Array2TestCase,True,23,146,5.3478260869565215,147,112,102,0,0,23
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFarray.py,FarrayTestCase,True,20,120,5.0,121,89,82,0,0,20
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,FortranTestCase,True,3,31,5.666666666666667,32,17,16,10,0,4
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,scharTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,ucharTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,shortTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,ushortTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,intTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,uintTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,longTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,ulongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,longLongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,ulongLongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,floatTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testFortran.py,doubleTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,MatrixTestCase,True,28,220,5.892857142857143,221,166,139,27,0,28
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,scharTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,ucharTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,shortTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,ushortTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,intTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,uintTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,longTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,ulongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,longLongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,ulongLongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,floatTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testMatrix.py,doubleTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,TensorTestCase,True,28,249,6.928571428571429,250,168,168,27,0,28
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,scharTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,ucharTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,shortTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,ushortTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,intTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,uintTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,longTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,ulongTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,longLongTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,ulongLongTestCase,True,1,5,5.0,6,6,6,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,floatTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testTensor.py,doubleTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,VectorTestCase,True,32,239,5.5,240,177,146,31,0,32
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,scharTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,ucharTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,shortTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,ushortTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,intTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,uintTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,longTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,ulongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,longLongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,ulongLongTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,floatTestCase,True,1,4,4.0,5,5,5,0,0,0
numpy-1.9.2,numpy-1.9.2/tools/swig/test/testVector.py,doubleTestCase,True,1,4,4.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/django/apps/config.py,AppConfig,False,9,192,19.88888888888889,193,89,93,43,26,30
Django-1.8.2,Django-1.8.2/django/apps/registry.py,Apps,False,27,428,14.518518518518519,429,202,219,37,103,72
Django-1.8.2,Django-1.8.2/django/conf/__init__.py,LazySettings,False,4,46,9.25,47,25,25,0,18,4
Django-1.8.2,Django-1.8.2/django/conf/__init__.py,BaseSettings,False,1,7,4.0,8,6,5,0,3,0
Django-1.8.2,Django-1.8.2/django/conf/__init__.py,Settings,False,2,56,27.5,57,28,43,6,0,8
Django-1.8.2,Django-1.8.2/django/conf/__init__.py,UserSettingsHolder,False,6,37,4.166666666666667,38,26,23,2,7,6
Django-1.8.2,Django-1.8.2/django/contrib/admin/apps.py,SimpleAdminConfig,False,1,7,2.0,8,6,5,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/apps.py,AdminConfig,False,1,5,3.0,6,5,4,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/checks.py,BaseModelAdminChecks,False,25,466,17.64,467,247,371,10,28,51
Django-1.8.2,Django-1.8.2/django/contrib/admin/checks.py,ModelAdminChecks,False,18,359,18.944444444444443,360,181,294,10,13,36
Django-1.8.2,Django-1.8.2/django/contrib/admin/checks.py,InlineModelAdminChecks,False,7,85,11.142857142857142,86,58,65,3,0,14
Django-1.8.2,Django-1.8.2/django/contrib/admin/exceptions.py,DisallowedModelAdminLookup,False,0,2,0.0,3,3,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/exceptions.py,DisallowedModelAdminToField,False,0,2,0.0,3,3,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,ListFilter,False,5,36,5.8,37,19,17,3,13,5
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,SimpleListFilter,False,6,54,7.666666666666667,55,29,40,1,8,6
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,FieldListFilter,False,5,42,6.6,43,32,35,3,0,5
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,RelatedFieldListFilter,False,5,60,11.2,61,38,57,0,0,4
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,BooleanFieldListFilter,False,3,31,9.666666666666666,32,16,30,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,ChoicesFieldListFilter,False,3,22,6.666666666666667,23,13,21,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,DateFieldListFilter,False,3,57,18.333333333333332,58,29,51,3,0,5
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,AllValuesFieldListFilter,False,3,59,19.0,60,32,52,4,0,4
Django-1.8.2,Django-1.8.2/django/contrib/admin/filters.py,RelatedOnlyFieldListFilter,False,1,3,3.0,4,5,4,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/forms.py,AdminAuthenticationForm,False,1,17,7.0,18,9,14,0,3,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/forms.py,AdminPasswordChangeForm,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,ActionForm,False,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,AdminForm,False,3,26,7.666666666666667,27,18,25,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,Fieldset,False,3,22,6.333333333333333,23,18,21,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,Fieldline,False,3,27,8.333333333333334,28,20,26,1,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,AdminField,False,3,23,7.0,24,19,19,4,0,3
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,AdminReadonlyField,False,3,65,21.0,66,52,58,3,0,5
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,InlineAdminFormSet,False,4,53,11.5,54,36,48,0,3,3
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,InlineAdminForm,False,8,61,6.25,62,40,47,5,3,7
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,InlineFieldset,False,2,11,5.0,12,10,11,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/helpers.py,AdminErrorList,False,1,12,9.0,13,10,9,0,3,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/models.py,LogEntryManager,False,1,8,6.0,9,6,8,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/models.py,LogEntry,False,7,56,4.857142857142857,57,45,43,0,3,10
Django-1.8.2,Django-1.8.2/django/contrib/admin/options.py,IncorrectLookupParameters,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/options.py,BaseModelAdmin,False,22,446,18.09090909090909,447,254,271,49,73,54
Django-1.8.2,Django-1.8.2/django/contrib/admin/options.py,ModelAdmin,False,54,1266,21.59259259259259,1267,721,883,78,144,161
Django-1.8.2,Django-1.8.2/django/contrib/admin/options.py,InlineModelAdmin,False,11,173,12.818181818181818,174,114,126,16,11,19
Django-1.8.2,Django-1.8.2/django/contrib/admin/options.py,StackedInline,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/options.py,TabularInline,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/sites.py,AlreadyRegistered,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/sites.py,NotRegistered,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/sites.py,AdminSite,False,21,493,20.952380952380953,494,244,299,46,88,62
Django-1.8.2,Django-1.8.2/django/contrib/admin/tests.py,AdminSeleniumWebDriverTestCase,True,13,147,9.461538461538462,148,77,87,5,42,14
Django-1.8.2,Django-1.8.2/django/contrib/admin/utils.py,NestedObjects,False,7,61,7.857142857142857,62,48,48,1,7,7
Django-1.8.2,Django-1.8.2/django/contrib/admin/utils.py,NotRelationField,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/validation.py,BaseValidator,False,14,188,12.428571428571429,189,131,144,16,6,15
Django-1.8.2,Django-1.8.2/django/contrib/admin/validation.py,ModelAdminValidator,False,13,179,12.846153846153847,180,115,141,6,10,12
Django-1.8.2,Django-1.8.2/django/contrib/admin/validation.py,InlineValidator,False,4,21,4.5,22,17,15,1,0,3
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,FilteredSelectMultiple,False,3,29,6.666666666666667,30,20,20,2,5,3
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminDateWidget,False,2,10,4.0,11,11,10,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminTimeWidget,False,2,10,4.0,11,11,10,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminSplitDateTime,False,2,13,4.5,14,7,8,2,3,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminRadioFieldRenderer,False,1,6,6.0,7,4,6,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminRadioSelect,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminFileWidget,False,0,4,0.0,5,3,5,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,ForeignKeyRawIdWidget,False,5,60,10.4,61,45,49,4,4,5
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,ManyToManyRawIdWidget,False,4,26,4.75,27,20,19,1,4,3
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,RelatedFieldWidgetWrapper,False,9,92,8.444444444444445,93,58,74,5,4,9
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminTextareaWidget,False,1,5,5.0,6,7,6,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminTextInputWidget,False,1,5,5.0,6,7,6,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminEmailInputWidget,False,1,5,5.0,6,7,6,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminURLFieldWidget,False,2,17,8.0,18,15,17,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminIntegerFieldWidget,False,1,7,5.0,8,8,7,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminBigIntegerFieldWidget,False,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/widgets.py,AdminCommaSeparatedIntegerFieldWidget,False,1,5,5.0,6,7,6,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/migrations/0001_initial.py,Migration,False,0,31,0.0,32,4,30,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/templatetags/admin_list.py,ResultList,False,1,7,3.0,8,4,4,4,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admin/templatetags/log.py,AdminLogNode,False,3,17,5.0,18,16,16,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admin/views/main.py,ChangeList,False,13,355,26.384615384615383,356,243,250,57,21,32
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/apps.py,AdminDocsConfig,False,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/middleware.py,XViewMiddleware,False,1,19,16.0,20,9,11,0,9,0
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,BaseAdminDocsView,False,2,15,5.0,16,13,11,1,3,1
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,BookmarkletsView,False,1,9,7.0,10,7,9,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,TemplateTagIndexView,False,1,30,28.0,31,25,29,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,TemplateFilterIndexView,False,1,30,28.0,31,25,29,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,ViewIndexView,False,1,16,14.0,17,12,16,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,ViewDetailView,False,1,24,22.0,25,20,24,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,ModelIndexView,False,1,6,4.0,7,7,6,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,ModelDetailView,False,1,108,106.0,109,63,95,7,0,7
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/views.py,TemplateDetailView,False,1,25,23.0,26,17,23,2,0,1
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/tests/test_fields.py,CustomField,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/tests/test_fields.py,DescriptionLackingField,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/admindocs/tests/test_fields.py,TestFieldType,True,4,26,5.75,27,11,24,0,0,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/admin.py,GroupAdmin,False,1,12,8.0,13,9,10,2,0,1
Django-1.8.2,Django-1.8.2/django/contrib/auth/admin.py,UserAdmin,False,7,148,16.285714285714285,149,80,116,14,8,11
Django-1.8.2,Django-1.8.2/django/contrib/auth/apps.py,AuthConfig,False,1,7,4.0,8,6,7,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/auth/backends.py,ModelBackend,False,10,88,7.5,89,63,57,2,19,11
Django-1.8.2,Django-1.8.2/django/contrib/auth/backends.py,RemoteUserBackend,False,3,62,15.333333333333334,63,27,24,4,25,10
Django-1.8.2,Django-1.8.2/django/contrib/auth/context_processors.py,PermLookupDict,False,6,19,2.3333333333333335,20,13,13,3,0,5
Django-1.8.2,Django-1.8.2/django/contrib/auth/context_processors.py,PermWrapper,False,4,19,4.0,20,13,12,2,3,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,ReadOnlyPasswordHashWidget,False,1,20,20.0,21,14,19,0,0,2
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,ReadOnlyPasswordHashField,False,3,13,3.0,14,9,9,2,0,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,UserCreationForm,False,2,33,7.5,34,21,27,0,4,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,UserChangeForm,False,2,20,5.0,21,12,15,3,0,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,AuthenticationForm,False,5,70,10.6,71,36,43,1,16,11
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,PasswordResetForm,False,3,61,19.0,62,29,41,1,12,8
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,SetPasswordForm,False,3,32,6.0,33,21,26,0,4,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,PasswordChangeForm,False,1,22,11.0,23,11,15,0,7,1
Django-1.8.2,Django-1.8.2/django/contrib/auth/forms.py,AdminPasswordChangeForm,False,4,48,6.75,49,30,39,0,6,4
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,BasePasswordHasher,False,6,58,7.0,59,30,27,0,22,10
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,PBKDF2PasswordHasher,False,4,39,6.25,40,25,29,0,6,5
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,PBKDF2SHA1PasswordHasher,False,0,8,0.0,9,4,3,0,6,0
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,BCryptSHA256PasswordHasher,False,4,65,12.25,66,34,37,12,7,10
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,BCryptPasswordHasher,False,0,16,0.0,17,4,3,0,11,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,SHA1PasswordHasher,False,3,25,6.0,26,17,20,0,3,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,MD5PasswordHasher,False,3,25,6.0,26,17,20,0,3,3
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,UnsaltedSHA1PasswordHasher,False,4,29,4.0,30,17,18,0,7,5
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,UnsaltedMD5PasswordHasher,False,4,30,3.75,31,16,17,0,9,5
Django-1.8.2,Django-1.8.2/django/contrib/auth/hashers.py,CryptPasswordHasher,False,4,32,5.25,33,20,23,1,4,5
Django-1.8.2,Django-1.8.2/django/contrib/auth/middleware.py,AuthenticationMiddleware,False,1,8,8.0,9,5,9,0,0,0
Django-1.8.2,Django-1.8.2/django/contrib/auth/middleware.py,SessionAuthenticationMiddleware,False,1,10,2.0,11,4,3,0,7,1
Django-1.8.2,Django-1.8.2/django/contrib/auth/middleware.py,RemoteUserMiddleware,False,3,82,20.666666666666668,83,39,41,18,18,7
Django-1.8.2,Django-1.8.2/django/contrib/auth/models.py,PermissionManager,False,1,7,5.0,8,4,7,0,0,1
Django-1.8.2,Django-1.8.2/django/contrib/auth/models.py,Permission,False,2,43,3.5,44,16,19,0,18,7
Django-1.8.2,Django-1.8.2/django/contrib/auth/models.py,GroupManager,False,1,7,2.0,8,5,4,0,3,1
Django-1.8.2,Django-1.8.2/django/contrib/auth/models.py,Group,False,2,31,2.0,32,12,12,0,14,6
